episode,return,cost,emissions,safety_violations,unmet_demand,actor_loss,critic_loss,entropy
639,-68484.57008056549,55250.071722085035,6767.204607055627,14,0,0.0,0.0,0.0
640,-95055.905299589,54354.21995317422,8580.56515216514,38,0,0.0,0.0,0.0
641,-66916.38700309639,63014.16884243945,7269.320377751034,8,0,0.0,0.0,0.0
642,-102938.35252663688,35611.6298958634,7017.054586914995,55,0,0.0,0.0,0.0
643,-94464.02962042528,58210.650648660194,8508.43501587458,33,0,0.0,0.0,0.0
644,-88015.38756483981,32881.42260547513,6724.4194684976865,43,0,0.0,0.0,0.0
645,-91064.24152777667,35127.56219785731,6384.702814736116,46,0,0.0,0.0,0.0
646,-76366.3051691071,55837.43145338586,7045.604711241279,17,0,0.0,0.0,0.0
647,-76643.92684458841,72694.80874595634,8229.100994580962,10,0,0.0,0.0,0.0
648,-87103.68632390475,71476.2399267017,8905.922285199336,22,0,0.0,0.0,0.0
649,-67345.82099274114,61134.182479265124,7332.864812983079,11,0,0.0,0.0,0.0
650,-90746.17433900361,30060.099655140817,6370.909970029616,61,0,0.0,0.0,0.0
651,-94919.6139169897,13597.902346858065,6373.8936251276555,47,0,0.0,0.0,0.0
652,-75967.00755328707,70894.65149660587,8097.940482121673,7,0,0.0,0.0,0.0
653,-74939.28545467307,53439.60073290293,6513.737726585306,16,0,0.0,0.0,0.0
654,-90873.98596861145,30951.285945077358,6060.654548707052,48,0,0.0,0.0,0.0
655,-100133.62372626235,50879.035741789456,7803.479625857688,45,0,0.0,0.0,0.0
656,-93755.54808718087,58534.27329246375,8619.716755180672,41,0,0.0,0.0,0.0
657,-72209.15240865223,68933.95436200885,7894.667538070031,11,0,0.0,0.0,0.0
658,-96174.42898571213,29035.13863639827,5740.195321895426,55,0,0.0,0.0,0.0
659,-87458.58454833711,84616.42152677695,9617.188337098392,18,0,-0.09848953507840634,306833.01125,5.329133577346802
660,-93198.05084504891,38653.795935245216,6509.535839043251,58,0,0.0,0.0,0.0
661,-80570.50775681614,42018.5092778687,6655.51863343543,28,0,0.0,0.0,0.0
662,-81340.81595873155,60076.58680709795,7482.669688946214,28,0,0.0,0.0,0.0
663,-73557.3959980006,51963.03987099223,6820.977660070241,22,0,0.0,0.0,0.0
664,-64196.177748875314,54455.526131543025,6630.597217270089,11,0,0.0,0.0,0.0
665,-74570.71422076185,66599.3840127989,7841.31567160089,15,0,0.0,0.0,0.0
666,-77127.26256395494,65890.35007350091,7826.284599872396,25,0,0.0,0.0,0.0
667,-90392.85939103963,61076.87846263884,8179.986709114263,32,0,0.0,0.0,0.0
668,-70253.04172984228,67135.5627406539,7550.100507015698,12,0,0.0,0.0,0.0
669,-91572.49374192503,75985.75808169068,9234.06444830473,28,0,0.0,0.0,0.0
670,-76479.5368498852,65442.2727882846,7943.3189571779185,12,0,0.0,0.0,0.0
671,-70066.57600923476,64452.24581247291,7602.158443086403,13,0,0.0,0.0,0.0
672,-75269.30010471834,60658.5440512917,7592.302717476245,16,0,0.0,0.0,0.0
673,-95243.16904755744,71605.38486774318,9509.442539599273,29,0,0.0,0.0,0.0
674,-78671.0652012169,77813.69073089468,8680.667836232895,13,0,0.0,0.0,0.0
675,-70488.77960510347,61652.03532038067,7323.440360726564,20,0,0.0,0.0,0.0
676,-98581.26183137656,40892.022187483366,7460.991305193933,53,0,0.0,0.0,0.0
677,-87214.32665088361,20602.294965337936,5803.459131114998,43,0,0.0,0.0,0.0
678,-80159.64091862844,59984.05110126089,7693.8344877707505,21,0,0.0,0.0,0.0
679,-70241.16515213174,54858.79478149634,6717.730957945925,16,0,0.0,0.0,0.0
680,-102496.7717787995,44853.07984966322,7889.658191124694,44,0,0.0,0.0,0.0
681,-70106.23871307781,60523.81385236128,7370.909972473039,9,0,-0.09243376154452562,196670.65640625,4.8003887176513675
682,-94404.60186827826,14642.736195854446,5936.388894085235,54,0,0.0,0.0,0.0
683,-75600.47666757753,66189.15000049086,7729.743463614083,16,0,0.0,0.0,0.0
684,-92339.78393631864,66411.6930319183,8501.761202456679,42,0,0.0,0.0,0.0
685,-98773.71403849311,29596.721750179993,6387.339324422763,63,0,0.0,0.0,0.0
686,-98017.21915211636,12923.172654113445,5673.927559013592,56,0,0.0,0.0,0.0
687,-73111.96356295547,60095.22616077253,7568.6016471199555,13,0,0.0,0.0,0.0
688,-99893.61846307726,38670.768269432025,7271.53792095254,48,0,0.0,0.0,0.0
689,-89978.47337216126,55770.8969429664,8315.781627738608,37,0,0.0,0.0,0.0
690,-90954.77306319319,39676.0549404804,6095.81622361057,53,0,0.0,0.0,0.0
691,-66912.52540067889,55295.36177544111,6720.553061804506,7,0,0.0,0.0,0.0
692,-69311.79077426845,62048.640308160066,7195.044649668886,17,0,0.0,0.0,0.0
693,-71752.50483254952,58340.87301139233,7082.056332576868,14,0,0.0,0.0,0.0
694,-65135.81943789321,62159.58203220088,7326.827382599038,9,0,0.0,0.0,0.0
695,-86008.00675955825,37450.5240496485,6498.515804481402,29,0,0.0,0.0,0.0
696,-64734.29111950567,66738.27281050451,7285.7344194877005,7,0,0.0,0.0,0.0
697,-72459.69239351078,58359.20846332863,7485.3159422294375,17,0,0.0,0.0,0.0
698,-67584.14006072129,59083.095419210134,6883.434201120361,7,0,0.0,0.0,0.0
699,-78619.59048636023,68177.81654584748,8507.529167454406,20,0,0.0,0.0,0.0
700,-91870.64762506583,52046.875605658584,8229.077476324868,37,0,0.0,0.0,0.0
701,-99578.648708256,27170.29717790264,6749.7110858508595,57,0,0.0,0.0,0.0
702,-72779.30276486804,68710.23225222723,7986.536108254216,11,0,0.0,0.0,0.0
703,-69232.1009417531,63024.49448707029,6991.703658672706,12,0,-0.10617195770144462,292013.943125,5.190284175872803
704,-70546.54972815434,68130.37829509254,7801.40337013184,16,0,0.0,0.0,0.0
705,-69619.78500297894,71791.4060487822,8028.421028794739,9,0,0.0,0.0,0.0
706,-82372.08246246765,62014.41993173433,7563.315138110777,27,0,0.0,0.0,0.0
707,-62681.3066656519,52996.879313797675,6314.516789859014,7,0,0.0,0.0,0.0
708,-75355.31716129971,68466.45240993047,8091.291310585974,14,0,0.0,0.0,0.0
709,-76583.70374138717,63344.978411328826,7913.505074573809,21,0,0.0,0.0,0.0
710,-100075.92575951561,35793.295174066036,6925.012489638888,52,0,0.0,0.0,0.0
711,-96299.21221900349,16297.47954687367,5899.351508566937,60,0,0.0,0.0,0.0
712,-107270.8055857226,25805.169940051972,6380.258793493991,63,0,0.0,0.0,0.0
713,-62344.44617807125,59755.98743708012,6925.786540634247,8,0,0.0,0.0,0.0
714,-76225.93494059535,55512.030339824036,7501.167271831769,27,0,0.0,0.0,0.0
715,-93363.12481572431,15074.862503607555,5620.373578337201,56,0,0.0,0.0,0.0
716,-72298.42708291637,65303.3584774149,7856.575303027671,15,0,0.0,0.0,0.0
717,-71463.54249765191,59368.35812813137,7394.582333649278,17,0,0.0,0.0,0.0
718,-90903.23815697216,69991.39493710834,8855.142380331014,27,0,0.0,0.0,0.0
719,-77862.2525991055,48584.17195980134,6913.480528010085,25,0,0.0,0.0,0.0
720,-104946.66035739257,23620.932219631133,7128.808256305618,68,0,0.0,0.0,0.0
721,-98788.26466495352,43918.33504101892,7208.177909096401,53,0,0.0,0.0,0.0
722,-101184.98925247422,46632.7146939749,6957.889098804147,47,0,0.0,0.0,0.0
723,-70558.55785448452,67748.23332786796,7643.256912553096,9,0,0.0,0.0,0.0
724,-87788.43056769946,53254.35342999545,8071.909641006468,27,0,0.0,0.0,0.0
725,-62993.68142123877,49932.84018295178,6271.156763727752,15,0,-0.10316748432815075,362787.516875,5.0617861080169675
726,-79984.48402142501,65785.39258846991,8050.854092230042,19,0,0.0,0.0,0.0
727,-75338.66055236415,71896.72843713865,8386.719865394925,20,0,0.0,0.0,0.0
728,-104488.61545963646,28012.695295663383,7079.440305824364,57,0,0.0,0.0,0.0
729,-70674.47429461176,69496.16300652764,7730.9144860729575,11,0,0.0,0.0,0.0
730,-65756.20994725882,58549.03457282248,7219.149355031935,6,0,0.0,0.0,0.0
731,-73123.36265432606,66453.60154104445,7638.987197567343,12,0,0.0,0.0,0.0
732,-70902.26336532873,66729.11629645247,7769.143757904488,15,0,0.0,0.0,0.0
733,-70364.98794081206,64165.466062620144,7539.166850472262,8,0,0.0,0.0,0.0
734,-89576.95591227186,77265.50925057572,8974.338145164284,28,0,0.0,0.0,0.0
735,-100183.64935356565,19649.909168920465,6148.101698646075,55,0,0.0,0.0,0.0
736,-73231.43251676256,70650.89803737895,7950.9432223002195,10,0,0.0,0.0,0.0
737,-104168.10280989413,12169.14030280475,6724.627506856353,58,0,0.0,0.0,0.0
738,-91645.82680776578,44546.96264379769,7871.286229022756,36,0,0.0,0.0,0.0
739,-102684.2951624737,30247.798152094336,6115.562877257318,61,0,0.0,0.0,0.0
740,-99735.05619958357,30281.045076745846,6812.651593290567,60,0,0.0,0.0,0.0
741,-70475.05278622679,66472.83629252521,7819.089667753773,12,0,0.0,0.0,0.0
742,-104243.51219741913,53804.33106268216,7445.924968383463,63,0,0.0,0.0,0.0
743,-71121.95897762568,64898.208423892924,7563.6801159116185,11,0,0.0,0.0,0.0
744,-62236.4893950074,59865.31315494367,6899.10677021511,10,0,0.0,0.0,0.0
745,-62115.300758375924,54780.09970812587,6566.986423289043,5,0,0.0,0.0,0.0
746,-99144.45185675051,39777.49720819978,7537.498698701884,58,0,0.0,0.0,0.0
747,-104805.98561703641,33737.35176662645,7125.6432551449125,59,0,-0.09854804992675781,459898.933125,5.103683547973633
748,-93273.60941128193,39886.636016481985,6346.143753326991,52,0,0.0,0.0,0.0
749,-101891.09589963692,24101.147913793546,6580.4882768711905,62,0,0.0,0.0,0.0
750,-95937.64573965488,68303.00676944188,9434.590492346992,33,0,0.0,0.0,0.0
751,-63901.97909807532,63847.1619327683,7360.169754956837,6,0,0.0,0.0,0.0
752,-99020.52438548103,49810.231273254474,7151.919454323403,50,0,0.0,0.0,0.0
753,-98313.42787957449,40308.81204688861,7157.260159404595,53,0,0.0,0.0,0.0
754,-64253.299830213604,65053.72704227188,7278.263763706326,11,0,0.0,0.0,0.0
755,-94911.5133311885,6008.260094973111,5149.41346758945,55,0,0.0,0.0,0.0
756,-69721.3937469758,70153.95185363373,7839.173649402979,6,0,0.0,0.0,0.0
757,-95160.19396809486,15874.294743230934,5697.330556248609,54,0,0.0,0.0,0.0
758,-113727.3418638224,35925.21604267968,7803.94849304953,65,0,0.0,0.0,0.0
759,-101208.39702284982,34232.23306937849,6591.06964321248,64,0,0.0,0.0,0.0
760,-65810.38720307955,56984.41890195944,6807.741244861767,13,0,0.0,0.0,0.0
761,-105375.82643718545,37427.5389195319,6975.951664603265,61,0,0.0,0.0,0.0
762,-71373.20398021718,70177.59214769371,7928.646852179585,6,0,0.0,0.0,0.0
763,-107462.4556548573,30776.95515079216,6777.0544313125165,59,0,0.0,0.0,0.0
764,-67868.87761926901,57236.67729855743,7214.266834639887,12,0,0.0,0.0,0.0
765,-64504.63383175217,55220.742111883075,6779.094404923193,15,0,0.0,0.0,0.0
766,-96434.49694757714,31405.61117351989,6765.3157000924575,48,0,0.0,0.0,0.0
767,-83676.47275137281,80232.11273348979,8714.868620481902,17,0,0.0,0.0,0.0
768,-87277.59710607045,48675.68493666356,6865.014192297227,47,0,0.0,0.0,0.0
769,-93492.94564321025,26992.205606989988,6367.145179233081,55,0,-0.1029101699218154,632109.1675,5.8502137565612795
770,-73644.27296004875,65967.60537343514,7496.996558518723,11,0,0.0,0.0,0.0
771,-62030.28898417245,57009.63409241899,6938.684083533581,10,0,0.0,0.0,0.0
772,-77579.34750334143,67227.00599496551,7622.141868708505,15,0,0.0,0.0,0.0
773,-74624.96690362706,55284.02071826977,7375.674204590984,20,0,0.0,0.0,0.0
774,-74345.32404176865,74797.34128733937,8499.528742964438,14,0,0.0,0.0,0.0
775,-95864.6151646848,29367.22587935509,6274.571365026336,51,0,0.0,0.0,0.0
776,-101488.60995628868,40338.38673419767,7050.258406684825,53,0,0.0,0.0,0.0
777,-91688.69643277653,42906.29911237492,7183.334506001007,56,0,0.0,0.0,0.0
778,-96144.2529496175,27510.814700863633,6512.439187745226,56,0,0.0,0.0,0.0
779,-100081.90802543929,28842.728319056805,6382.184247419446,56,0,0.0,0.0,0.0
780,-110806.61638027872,26320.954454953415,6950.321831109319,59,0,0.0,0.0,0.0
781,-68225.55880864279,65358.109705702096,7526.699573348033,15,0,0.0,0.0,0.0
782,-99802.64087655155,30094.425499132067,6639.072325406109,56,0,0.0,0.0,0.0
783,-63053.37051392816,58466.329402668154,6888.273811184458,13,0,0.0,0.0,0.0
784,-62672.49899400707,61942.4984934639,6930.087787190523,10,0,0.0,0.0,0.0
785,-102377.59138696213,38417.77425740611,7329.978249548949,65,0,0.0,0.0,0.0
786,-60112.02466959868,60980.799878923164,7141.471831104734,5,0,0.0,0.0,0.0
787,-98292.68196963926,52776.35391057569,7583.509491378726,62,0,0.0,0.0,0.0
788,-64185.12058474047,62771.54943647246,7586.495332979853,10,0,0.0,0.0,0.0
789,-69320.01145922962,61569.14153950244,7411.228545940494,18,0,0.0,0.0,0.0
790,-68422.89855773667,48617.2330112856,6557.219673804534,27,0,0.0,0.0,0.0
791,-98654.9154004874,34943.09218853881,6453.903790708283,55,0,-0.10744504705071449,500760.546875,5.188543615341186
792,-100005.9546135587,39934.56094264064,7215.179098932806,53,0,0.0,0.0,0.0
793,-77876.96036266937,48354.01201262439,6871.2219372919435,32,0,0.0,0.0,0.0
794,-63950.22965671231,54676.71631946321,6542.6033477504,11,0,0.0,0.0,0.0
795,-90016.04385258263,20902.38653953861,6248.772643025925,70,0,0.0,0.0,0.0
796,-73475.43567016073,61204.802987171446,7557.695520730643,19,0,0.0,0.0,0.0
797,-112618.26942977008,36327.487004585884,7174.020740335356,63,0,0.0,0.0,0.0
798,-88461.18339791009,81039.64399751372,9867.693061791128,22,0,0.0,0.0,0.0
799,-69211.98285234779,62921.04349670117,7302.208274228649,12,0,0.0,0.0,0.0
800,-113202.245304036,27963.886150989012,7050.546940867661,70,0,0.0,0.0,0.0
801,-108801.83141341672,44657.92930848671,7519.4517197182995,64,0,0.0,0.0,0.0
802,-88004.48837036637,60616.08336412348,8335.67880376978,33,0,0.0,0.0,0.0
803,-76114.8974332431,61868.012937535765,7423.849638021792,17,0,0.0,0.0,0.0
804,-70474.33310449377,67125.55219356448,7804.537356871385,14,0,0.0,0.0,0.0
805,-101055.11335699844,19041.522005967425,5947.693487870273,77,0,0.0,0.0,0.0
806,-71620.30846461108,70142.73054160851,8015.4618932199055,14,0,0.0,0.0,0.0
807,-82718.82372853246,66115.02689083779,8558.242904912786,23,0,0.0,0.0,0.0
808,-100433.87016265091,24436.322887315997,6301.117414289356,66,0,0.0,0.0,0.0
809,-65236.49302695555,69160.03017828264,7716.565374481115,10,0,0.0,0.0,0.0
810,-65906.26965470193,66662.20007456612,7703.114138521418,15,0,0.0,0.0,0.0
811,-64472.897944241195,64996.8989584334,7395.54507791946,8,0,0.0,0.0,0.0
812,-75322.8432016591,66338.62490616707,7701.870727704785,14,0,0.0,0.0,0.0
813,-96265.71691159258,36339.28483966776,7044.837767069703,50,0,-0.09926698558032512,617204.03625,5.533414306640625
814,-71471.05721992777,64820.100360909906,7547.7728169843185,15,0,0.0,0.0,0.0
815,-68192.84477233983,54289.08304283751,7419.355863311862,23,0,0.0,0.0,0.0
816,-90290.67391302391,63128.67343876095,8429.418159021992,23,0,0.0,0.0,0.0
817,-67449.70608267337,60386.8648776437,7147.407485978493,17,0,0.0,0.0,0.0
818,-79509.53941014333,59390.77949696337,7678.389677628055,28,0,0.0,0.0,0.0
819,-117590.74464605624,35263.59354233247,7687.168933852867,71,0,0.0,0.0,0.0
820,-69413.30327319668,66947.0405715761,7884.187770342682,10,0,0.0,0.0,0.0
821,-105575.83916959577,52242.332938357744,8695.854071878,52,0,0.0,0.0,0.0
822,-75044.78283630143,62198.727032557756,7374.1549286416575,23,0,0.0,0.0,0.0
823,-101278.16176470031,54269.1395695895,8817.673672927516,45,0,0.0,0.0,0.0
824,-106233.18641994239,27893.31788232436,6844.965259901677,59,0,0.0,0.0,0.0
825,-107719.10604907192,38112.06909332021,7556.346722927911,66,0,0.0,0.0,0.0
826,-98831.23337576064,83302.46653276819,10018.325433795118,40,0,0.0,0.0,0.0
827,-96005.0459453679,59498.17097943077,8617.478693516972,37,0,0.0,0.0,0.0
828,-112519.96368079116,38808.91619084991,7319.890781664002,65,0,0.0,0.0,0.0
829,-97818.42635983831,30017.970913184818,6658.222171466092,58,0,0.0,0.0,0.0
830,-64777.818731691645,44956.372546882216,5771.108291509394,12,0,0.0,0.0,0.0
831,-66061.35903305789,61680.14609917943,7328.40285731636,16,0,0.0,0.0,0.0
832,-98538.16413658652,30064.310250643506,6304.665313560701,59,0,0.0,0.0,0.0
833,-70056.56730504664,69011.78769454476,8094.457340804842,13,0,0.0,0.0,0.0
834,-107112.42736713876,34051.278895080315,6745.248179090164,58,0,0.0,0.0,0.0
835,-98380.90978790558,26988.46827111665,6191.469953051604,63,0,-0.10829265989363193,722997.42125,6.0215275096893315
836,-87562.13520729658,81765.2033438267,9746.434547546158,19,0,0.0,0.0,0.0
837,-105153.3557228373,29099.895241504542,6222.26537839155,68,0,0.0,0.0,0.0
838,-64436.55657156383,68053.94569095956,7750.297834056954,9,0,0.0,0.0,0.0
839,-55962.13315523253,59646.449386044456,6867.162758948097,7,0,0.0,0.0,0.0
840,-75162.27530820551,55464.929226637265,7287.185049277083,22,0,0.0,0.0,0.0
841,-99374.05386941988,23543.66153835809,6182.502378462944,61,0,0.0,0.0,0.0
842,-55229.66753814828,50232.875654467236,5861.369740574367,9,0,0.0,0.0,0.0
843,-75248.88273986916,68676.20104926119,7623.79036521727,14,0,0.0,0.0,0.0
844,-77611.0982614441,59531.148455855924,7061.427941842215,21,0,0.0,0.0,0.0
845,-73893.03136350447,61549.277948418116,7516.336522094141,14,0,0.0,0.0,0.0
846,-66368.08204792542,60723.66116967822,7252.425535310889,16,0,0.0,0.0,0.0
847,-102332.74482959832,35702.613275919015,7195.070504394565,60,0,0.0,0.0,0.0
848,-93777.35948368521,16588.612694217132,5894.617518177267,61,0,0.0,0.0,0.0
849,-56726.21578891417,55593.783899207956,6499.670377747679,9,0,0.0,0.0,0.0
850,-62369.83114490719,65734.81004135686,7470.830484993716,10,0,0.0,0.0,0.0
851,-64990.05116651434,59003.194727257396,6814.244546837417,7,0,0.0,0.0,0.0
852,-104586.52475232852,8988.055636698358,6660.405030425643,65,0,0.0,0.0,0.0
853,-102838.02382720575,39434.91998780906,7346.485317661787,64,0,0.0,0.0,0.0
854,-65558.01546235432,61172.37377100665,7302.0673332081005,8,0,0.0,0.0,0.0
855,-72340.19931268053,65729.31033541895,7838.1831062198935,18,0,0.0,0.0,0.0
856,-63379.05030058958,66600.80756154312,7536.459831797665,4,0,0.0,0.0,0.0
857,-59841.05537303353,56936.605901712515,6525.749687820104,12,0,-0.08472331341356039,416825.59625,4.642558336257935
858,-71483.91868842476,69660.52342028495,8333.549852442902,10,0,0.0,0.0,0.0
859,-67550.18592123305,66526.90639072303,7803.911874564103,14,0,0.0,0.0,0.0
860,-78943.70356332132,57313.04555439853,7874.314519218739,29,0,0.0,0.0,0.0
861,-127496.23023196032,47288.25022260872,8878.025275976977,82,0,0.0,0.0,0.0
862,-100039.44923004168,37864.087930321446,6694.754150189636,61,0,0.0,0.0,0.0
863,-61687.91524868548,58696.35625372516,6850.5156643421715,13,0,0.0,0.0,0.0
864,-63861.55201814412,60880.35682942077,7126.842591084165,7,0,0.0,0.0,0.0
865,-76769.0258697223,68028.06900189351,8155.543859171018,18,0,0.0,0.0,0.0
866,-71157.34024763765,69477.75748735768,8006.982242918509,14,0,0.0,0.0,0.0
867,-77123.58593662475,50931.076349790565,6803.366516325855,32,0,0.0,0.0,0.0
868,-101725.65799008732,38614.18623665356,7187.6859305457865,52,0,0.0,0.0,0.0
869,-58833.056765929716,65015.8822945697,7414.997095743629,2,0,0.0,0.0,0.0
870,-113112.40909360084,29520.808304210288,7698.215976916522,68,0,0.0,0.0,0.0
871,-104209.67024493119,18277.73405116985,6329.111728637329,60,0,0.0,0.0,0.0
872,-64359.05395664333,52838.919922409645,6627.456513544851,11,0,0.0,0.0,0.0
873,-71302.08029109232,66000.30725965783,7645.010571920946,11,0,0.0,0.0,0.0
874,-96981.62519352858,55756.64923627447,8100.258519896934,45,0,0.0,0.0,0.0
875,-73871.8875509894,60617.28379293129,7603.709043427393,18,0,0.0,0.0,0.0
876,-66924.19951603256,57395.90476474195,7077.85299343606,16,0,0.0,0.0,0.0
877,-111549.27247410388,42946.61000176544,7358.66805790398,81,0,0.0,0.0,0.0
878,-92461.270969553,60785.948747743474,8401.063509918673,37,0,0.0,0.0,0.0
879,-119639.84794831938,44804.866931199576,8092.891174840309,68,0,-0.10608403787016868,753487.024375,5.472593774795532
880,-57705.247407575436,63624.772704982126,7150.298143581391,5,0,0.0,0.0,0.0
881,-83349.01086260073,69952.8602371643,8745.598213200654,30,0,0.0,0.0,0.0
882,-53585.205795986716,55035.57587711636,6293.028832493154,5,0,0.0,0.0,0.0
883,-103747.7157595404,38630.10465424415,7265.04634967255,55,0,0.0,0.0,0.0
884,-57566.52644656382,49378.153946674654,6028.4310811285195,4,0,0.0,0.0,0.0
885,-62491.16136713741,44939.731559713444,6008.910938992422,10,0,0.0,0.0,0.0
886,-80968.99759854146,59533.36670829759,8159.307756249141,26,0,0.0,0.0,0.0
887,-63858.124208956644,51270.906693111734,6435.397815160802,12,0,0.0,0.0,0.0
888,-87282.61049053841,48570.20989990127,7885.364196051899,31,0,0.0,0.0,0.0
889,-101138.14539382065,44789.178572718476,7529.558337794339,46,0,0.0,0.0,0.0
890,-62385.37343563152,68783.64004565103,7640.699962648016,5,0,0.0,0.0,0.0
891,-113924.94116909627,27307.238926755548,7292.136398868043,67,0,0.0,0.0,0.0
892,-81903.85574185062,51278.57840313903,7442.715122591794,30,0,0.0,0.0,0.0
893,-108486.74175247912,41865.062079689334,7322.800217057721,56,0,0.0,0.0,0.0
894,-88888.90713668418,64916.74577231223,8674.206306235621,26,0,0.0,0.0,0.0
895,-65260.27794505989,65822.9029726899,7234.0565718736125,10,0,0.0,0.0,0.0
896,-105171.89640096262,63461.43824453643,9198.328894855526,43,0,0.0,0.0,0.0
897,-66897.17247827975,69708.58768242183,7679.602186478072,14,0,0.0,0.0,0.0
898,-94873.39472345133,59420.47007206099,8567.450679311845,38,0,0.0,0.0,0.0
899,-84377.39333244915,70014.13216945658,8790.88270313109,31,0,0.0,0.0,0.0
900,-91442.19254819036,51812.179839617966,8050.2509389843335,36,0,0.0,0.0,0.0
901,-69071.96677643916,69201.64499461435,7747.573488244175,8,0,-0.08411445546895266,442281.4221875,4.74307080745697
902,-105573.05312922035,8909.082834977911,6554.01093105544,57,0,0.0,0.0,0.0
903,-100871.28577814328,42458.00328223198,7086.679147987599,67,0,0.0,0.0,0.0
904,-108959.76195523873,14339.78861908337,6872.289197195576,68,0,0.0,0.0,0.0
905,-69611.00530814588,73023.95990985818,8059.073613257336,10,0,0.0,0.0,0.0
906,-65755.94340392032,64117.23114642251,7199.040276942101,9,0,0.0,0.0,0.0
907,-109439.45477574367,49679.56249634051,7331.067634713758,61,0,0.0,0.0,0.0
908,-95227.27826565127,32364.595181338856,6580.989523474559,52,0,0.0,0.0,0.0
909,-69146.3286639421,69012.61231464213,7736.506260276065,15,0,0.0,0.0,0.0
910,-121023.57618638576,42620.29801200393,7962.903657577758,70,0,0.0,0.0,0.0
911,-66154.3434405999,63884.49659740043,7300.893718221015,11,0,0.0,0.0,0.0
912,-67551.35188851847,63715.745142482185,7675.549859311639,14,0,0.0,0.0,0.0
913,-59612.511368987376,59270.021111394206,6714.256679678566,9,0,0.0,0.0,0.0
914,-98970.41688965881,32917.612213444896,6052.685082128278,53,0,0.0,0.0,0.0
915,-78777.33613992001,78859.32799716065,9180.640582924696,13,0,0.0,0.0,0.0
916,-61242.373330938986,69679.02671336377,7784.768068169533,9,0,0.0,0.0,0.0
917,-109725.52483735379,41211.261086383754,7511.700740261491,75,0,0.0,0.0,0.0
918,-121966.44120044586,30693.297488442986,7452.561173519662,73,0,0.0,0.0,0.0
919,-85769.06682672993,45300.27770133583,6109.72421606277,45,0,0.0,0.0,0.0
920,-54868.965919067356,67322.64532287806,7226.144449905853,3,0,0.0,0.0,0.0
921,-102457.55879865013,72225.61275590329,9624.28283660932,44,0,0.0,0.0,0.0
922,-90363.18371805127,55440.59041136995,8285.901997768337,35,0,0.0,0.0,0.0
923,-60570.96004551681,62937.55962940264,6924.608462084565,6,0,-0.10614326044917106,1013663.51375,5.796889953613281
924,-86646.90412251787,65526.723983711454,8412.993956102096,33,0,0.0,0.0,0.0
925,-75088.09036250574,75343.5284206908,8576.753105249503,14,0,0.0,0.0,0.0
926,-101136.25788636395,47877.63032699879,6903.903159319235,54,0,0.0,0.0,0.0
927,-111372.24024590467,27175.550361030848,6651.612798278944,65,0,0.0,0.0,0.0
928,-68763.0214716597,60726.280633313305,7156.682802465,13,0,0.0,0.0,0.0
929,-110180.6099713719,37784.85033084132,7127.3752924676855,59,0,0.0,0.0,0.0
930,-97520.3620419927,70734.50202195901,9183.880961322895,34,0,0.0,0.0,0.0
931,-67790.54580261979,64810.264422377535,7306.808433647359,12,0,0.0,0.0,0.0
932,-65045.44025838134,57323.23463611847,6633.889853842279,15,0,0.0,0.0,0.0
933,-71206.24531643694,71243.73675216139,8306.092331593869,9,0,0.0,0.0,0.0
934,-59658.990412643274,62817.26546674759,7097.827039912112,6,0,0.0,0.0,0.0
935,-63348.31422767792,60965.17732330142,7051.092345989259,11,0,0.0,0.0,0.0
936,-61235.69865747399,63641.5395275297,7263.699577119443,9,0,0.0,0.0,0.0
937,-105022.0864151514,40053.52683985793,7319.305142956584,63,0,0.0,0.0,0.0
938,-113967.5132362483,6916.727299390083,6000.557695838948,74,0,0.0,0.0,0.0
939,-61179.40706729192,61747.025365179354,6844.899682012236,7,0,0.0,0.0,0.0
940,-68672.61659988893,64513.78393521326,7597.859174427841,16,0,0.0,0.0,0.0
941,-61804.15786035894,60494.14458733133,7166.158086607152,10,0,0.0,0.0,0.0
942,-56284.25558139149,64493.69407736265,7199.062419685323,10,0,0.0,0.0,0.0
943,-61745.816153839005,58474.838290588574,6991.8943126582235,11,0,0.0,0.0,0.0
944,-66756.85406988619,62663.46675723614,7461.342056230293,9,0,0.0,0.0,0.0
945,-59385.07225236796,57813.8959130932,6697.792518568949,10,0,-0.08161095350980759,559658.4059375,4.301403141021728
946,-82127.80754710155,60106.323940455055,8173.4835505180845,29,0,0.0,0.0,0.0
947,-102280.32492788743,58004.53578698,8279.960769346702,44,0,0.0,0.0,0.0
948,-92734.9748579192,48804.55659696352,7580.507371703493,41,0,0.0,0.0,0.0
949,-103119.02723863335,58671.02934757998,8675.150546152907,51,0,0.0,0.0,0.0
950,-99620.49986645658,62024.31048645457,8445.567419731662,37,0,0.0,0.0,0.0
951,-88292.48245728885,55706.860267158,8116.5158156512925,37,0,0.0,0.0,0.0
952,-90314.79347139987,51479.07413150606,7203.046217944851,37,0,0.0,0.0,0.0
953,-67740.33299325098,66663.83719540568,7591.14467632591,11,0,0.0,0.0,0.0
954,-116876.93475198446,42623.55682824562,7354.418289801345,66,0,0.0,0.0,0.0
955,-73288.45825307751,63974.99880004547,7621.910698782447,19,0,0.0,0.0,0.0
956,-105041.34687217044,63169.79854108558,9146.179058666507,45,0,0.0,0.0,0.0
957,-112548.95824729209,33396.15729345496,7243.589244786436,63,0,0.0,0.0,0.0
958,-125705.50656374442,45466.447992589594,8086.404408146516,76,0,0.0,0.0,0.0
